mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.012558400630950928,0.005262410190093143,0.009673237800598145,0.003277401663396736,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.8695652173913043,0.75,0.8823529411764706,0.7894736842105263,0.8228479606945753,0.0550999375762145,2,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",7
0.014674782752990723,0.005363665902869914,0.010132193565368652,0.0011655864751426565,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.8695652173913043,0.75,0.8823529411764706,0.7894736842105263,0.8228479606945753,0.0550999375762145,2,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",7
0.012858092784881592,0.003681241223907669,0.012576937675476074,0.0037523919130939883,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8695652173913043,0.75,0.8823529411764706,0.7894736842105263,0.8228479606945753,0.0550999375762145,2,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",7
0.017452538013458252,0.008003736858593645,0.011446714401245117,0.0021410375962753357,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.8695652173913043,0.75,0.8823529411764706,0.7894736842105263,0.8228479606945753,0.0550999375762145,2,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",7
0.006877303123474121,0.001185165285340101,0.011179149150848389,0.0032105835833658755,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.0,0.9090909090909091,0.7894736842105263,0.0,0.4246411483253588,0.42674188909935934,10,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",7
0.00713956356048584,0.0009089367500544157,0.010400056838989258,0.0005098093667077077,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.9090909090909091,0.7142857142857143,0.8823529411764706,0.75,0.8139323911382734,0.08329664766796897,6,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",7
0.0075147151947021484,0.0003908492490395021,0.009352684020996094,0.00026962189888087544,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.9090909090909091,0.7142857142857143,0.8823529411764706,0.75,0.8139323911382734,0.08329664766796897,6,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",7
0.00857388973236084,0.003989996397096463,0.010591387748718262,0.0006204460802835025,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.9090909090909091,0.7142857142857143,0.7894736842105263,0.0,0.6032125768967874,0.3551258259333865,9,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",7
0.009934604167938232,0.002158820235803895,0.010874927043914795,0.0006119733637125755,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",0.9090909090909091,0.7142857142857143,0.8823529411764706,1.0,0.8764323911382734,0.10327406557523323,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",7
0.008874118328094482,0.0005956452539407604,0.010439693927764893,0.0007517941642841265,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.9090909090909091,0.7142857142857143,0.8823529411764706,0.75,0.8139323911382734,0.08329664766796897,6,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",7
