mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.015918314456939697,0.00786216268762279,0.009661555290222168,0.002702680436583614,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.0,0.8333333333333334,0.35714285714285715,0.0,0.2976190476190476,0.3419382527701208,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",11
0.02008897066116333,0.006433240831295723,0.010806858539581299,0.0033296490020642403,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.0,0.8333333333333334,0.35714285714285715,0.0,0.2976190476190476,0.3419382527701208,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",11
0.015016674995422363,0.006654594027910331,0.009342372417449951,0.000948672999475643,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.0,0.8333333333333334,0.35714285714285715,0.0,0.2976190476190476,0.3419382527701208,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",11
0.018923461437225342,0.011283103543448551,0.009982168674468994,0.0024629101477415824,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.0,0.8333333333333334,0.35714285714285715,0.0,0.2976190476190476,0.3419382527701208,7,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",11
0.007342159748077393,0.0015045658499159612,0.008714795112609863,0.0006725091777299813,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.5263157894736842,0.8333333333333334,0.7894736842105263,0.0,0.5372807017543859,0.3316772689090827,6,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",11
0.005743980407714844,0.0002710893159427306,0.009512186050415039,0.000979155076636743,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.9090909090909091,0.8695652173913043,0.8333333333333334,0.5263157894736842,0.7845763123223077,0.1514948378272246,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",11
0.009522557258605957,0.004408061350828958,0.010835468769073486,0.0017030649596706652,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.9090909090909091,0.8695652173913043,0.8333333333333334,0.5263157894736842,0.7845763123223077,0.1514948378272246,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",11
0.006695389747619629,0.0005772488871201559,0.009678006172180176,0.0013525057784120043,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8695652173913043,0.8695652173913043,0.7894736842105263,0.0,0.6321510297482837,0.3664342829919344,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",11
0.007504463195800781,0.0009122238031831818,0.011768758296966553,0.0031619995247051556,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",0.5555555555555556,0.7142857142857143,0.9375,0.5263157894736842,0.6834142648287385,0.16320262536566468,4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",11
0.008023738861083984,0.0006681622722724879,0.008932292461395264,0.0022315245547465455,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.8695652173913043,0.8695652173913043,0.8333333333333334,0.5263157894736842,0.7746948893974065,0.14416258413115102,3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",11
