mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.0081254243850708,0.0009271731694925134,0.0075449347496032715,0.00023774841863925084,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.8333333333333334,0.5,0.6666666666666666,0.29411764705882354,0.5735294117647058,0.19978121443445915,6,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",12
0.01121610403060913,0.0030983670067385644,0.01290827989578247,0.0034972914930022306,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.8333333333333334,0.5,0.6666666666666666,0.29411764705882354,0.5735294117647058,0.19978121443445915,6,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",12
0.009538710117340088,0.0019746628105643286,0.009789824485778809,0.001630796609684393,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8333333333333334,0.5,0.6666666666666666,0.29411764705882354,0.5735294117647058,0.19978121443445915,6,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",12
0.00897437334060669,0.0016887212645748818,0.008778691291809082,0.0005787393210307466,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.8333333333333334,0.5,0.6666666666666666,0.29411764705882354,0.5735294117647058,0.19978121443445915,6,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",12
0.007415771484375,0.0019128934907961272,0.009370028972625732,0.002472564002910655,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.2777777777777778,0.8333333333333334,0.7894736842105263,0.0,0.47514619883040937,0.3506486829009198,10,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",12
0.005051970481872559,0.00012374802789756907,0.007779955863952637,0.0001885938809579941,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.8333333333333334,0.9090909090909091,0.5882352941176471,0.7894736842105263,0.7800333051881039,0.11871431667251184,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",12
0.007282853126525879,0.0012089547374138324,0.007520794868469238,0.0001331994586795601,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.8333333333333334,0.9090909090909091,0.5882352941176471,0.7894736842105263,0.7800333051881039,0.11871431667251184,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",12
0.005077362060546875,7.27893522906175e-05,0.008101344108581543,0.0005619211945767833,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8333333333333334,0.9090909090909091,0.7894736842105263,0.0,0.6329744816586922,0.3679445086466034,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",12
0.006340086460113525,0.000729714646502909,0.006798684597015381,0.0011447745769887164,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",0.8695652173913043,0.9090909090909091,0.5882352941176471,0.7894736842105263,0.7890912762025968,0.12371260938053914,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",12
0.005496799945831299,0.0007975258165475163,0.0057083964347839355,0.0014495135941375856,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.8333333333333334,0.9090909090909091,0.5882352941176471,0.7894736842105263,0.7800333051881039,0.11871431667251184,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",12
