mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.006538808345794678,0.0028240337978373223,0.007926225662231445,0.0005934746093308292,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.0,0.8333333333333334,0.8823529411764706,0.5555555555555556,0.5678104575163399,0.35071294169740647,6,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",18
0.007210493087768555,0.001920028833990584,0.008742928504943848,0.0007941714728135649,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.0,0.8333333333333334,0.8823529411764706,0.5555555555555556,0.5678104575163399,0.35071294169740647,6,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",18
0.0073563456535339355,0.0016812736691213246,0.008043825626373291,0.0005705860805260529,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.0,0.8333333333333334,0.8823529411764706,0.5555555555555556,0.5678104575163399,0.35071294169740647,6,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",18
0.007998108863830566,0.0013210381745346654,0.006649136543273926,0.000990623350447519,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.0,0.8333333333333334,0.8823529411764706,0.5555555555555556,0.5678104575163399,0.35071294169740647,6,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",18
0.004483819007873535,0.0005093870133628612,0.0068978071212768555,0.0010884580879835868,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.0,0.0,0.7894736842105263,0.0,0.19736842105263158,0.3418521330728047,10,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",18
0.004803597927093506,8.201518983643495e-05,0.009885847568511963,0.0038929775706060352,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",1.0,0.8333333333333334,0.5882352941176471,1.0,0.8553921568627452,0.16858398322566315,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",18
0.005840182304382324,0.00019358226917324132,0.0075037479400634766,4.959937401991561e-05,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",1.0,0.8333333333333334,0.5882352941176471,1.0,0.8553921568627452,0.16858398322566315,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",18
0.005729615688323975,0.001159673696063335,0.007460594177246094,0.00026066042764364035,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.9523809523809523,0.8333333333333334,0.7894736842105263,0.0,0.643796992481203,0.37644533163929245,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",18
0.00594937801361084,0.00019106274228667227,0.0068405866622924805,0.0012715007279825623,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",0.75,0.8695652173913043,0.5882352941176471,1.0,0.8019501278772379,0.1517962434755786,4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",18
0.006061136722564697,0.00036395645950342795,0.005165755748748779,0.001222122884974981,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.9523809523809523,0.8333333333333334,0.5882352941176471,1.0,0.8434873949579832,0.15938219970886816,3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",18
