mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.028642773628234863,0.012546748259253797,0.007059812545776367,0.0008920552129790293,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.5,0.6818181818181818,0.625,0.0,0.4517045454545454,0.2689577325160318,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",14
0.027698040008544922,0.01210917128518023,0.009529173374176025,0.0022647442847659525,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.5,0.6818181818181818,0.625,0.0,0.4517045454545454,0.2689577325160318,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",14
0.023734211921691895,0.01085105828283171,0.006456851959228516,0.0001316574724004211,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.5,0.6818181818181818,0.625,0.0,0.4517045454545454,0.2689577325160318,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",14
0.023076295852661133,0.010870533537874419,0.007250487804412842,0.0007495196723049718,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.5,0.6818181818181818,0.625,0.0,0.4517045454545454,0.2689577325160318,7,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",14
0.0055792927742004395,0.0012158429748711798,0.0066977739334106445,0.00043393335811748175,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.7894736842105263,0.8333333333333334,0.7894736842105263,0.0,0.6030701754385965,0.34864283104352295,6,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",14
0.005015075206756592,0.0003475612359434335,0.0071607232093811035,0.00016656079393595976,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.8695652173913043,0.9090909090909091,0.8333333333333334,0.7894736842105263,0.8503657860065184,0.04420184032360441,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",14
0.006964385509490967,0.002483348093830598,0.007208347320556641,6.807278404210085e-05,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.8695652173913043,0.9090909090909091,0.8333333333333334,0.75,0.8404973649538867,0.058717780005843136,3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",14
0.004789471626281738,7.824970773290065e-05,0.0077599287033081055,0.0007063597854090623,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8695652173913043,0.9090909090909091,0.7894736842105263,0.0,0.6420324526731849,0.37317421039217125,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",14
0.005999624729156494,0.0005417208104592961,0.007001042366027832,0.0004562209597035033,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",1.0,0.9523809523809523,0.9375,0.7894736842105263,0.9198386591478698,0.07872704596767975,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",14
0.005575716495513916,5.311021360201869e-05,0.006890475749969482,0.0006206840527924408,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.8695652173913043,0.9090909090909091,0.8333333333333334,0.75,0.8404973649538867,0.058717780005843136,3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",14
