mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.014141321182250977,0.00745535109193294,0.012632429599761963,0.002816938730180303,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.25,0.5263157894736842,0.7142857142857143,0.5555555555555556,0.5115392648287385,0.1670813344934866,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",20
0.015892088413238525,0.004474271700526852,0.01292717456817627,0.0026105708730501586,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.25,0.5263157894736842,0.7142857142857143,0.5555555555555556,0.5115392648287385,0.1670813344934866,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",20
0.017510294914245605,0.006901752234064442,0.010662317276000977,0.0026794031036620086,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.25,0.5263157894736842,0.7142857142857143,0.5555555555555556,0.5115392648287385,0.1670813344934866,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",20
0.01925826072692871,0.008361069698631372,0.010202229022979736,0.003266199047239746,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.25,0.5263157894736842,0.7142857142857143,0.5555555555555556,0.5115392648287385,0.1670813344934866,7,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",20
0.0077748894691467285,0.003753044551482467,0.013763189315795898,0.003965483386565176,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.8695652173913043,0.8333333333333334,0.7894736842105263,0.0,0.6230930587337911,0.36085903426173443,6,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",20
0.007891476154327393,0.002340799391438601,0.012891829013824463,0.003220313536251671,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.8695652173913043,0.9090909090909091,0.8823529411764706,0.75,0.852752266914671,0.06101423231273354,3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",20
0.00906682014465332,0.001533579311325098,0.01146930456161499,0.0012609534047186741,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.8695652173913043,0.9090909090909091,0.9375,0.75,0.8665390316205533,0.07147836211220922,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",20
0.006548404693603516,0.0004014937370679601,0.011158764362335205,0.0012438688731669187,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8695652173913043,0.9090909090909091,0.7894736842105263,0.0,0.6420324526731849,0.37317421039217125,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",20
0.008548974990844727,0.0018415651454284521,0.008647263050079346,0.0016672136930531486,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",0.9523809523809523,0.9523809523809523,0.9375,0.7894736842105263,0.9079338972431077,0.0686623221366873,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",20
0.007570028305053711,0.0008917446741563769,0.00854480266571045,0.0020859633316541682,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.8695652173913043,0.9090909090909091,0.8823529411764706,0.7142857142857143,0.8438236954860996,0.07613643422940213,4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",20
