mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.011427462100982666,0.004821086528110065,0.008374810218811035,0.0006757260887298456,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.0,0.9090909090909091,0.625,0.5555555555555556,0.5224116161616161,0.3294152658492053,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",6
0.011897563934326172,0.004660111960879756,0.008997082710266113,0.001878277730769318,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.0,0.9090909090909091,0.625,0.5555555555555556,0.5224116161616161,0.3294152658492053,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",6
0.014794230461120605,0.003566236278045971,0.00796276330947876,0.0020487619346766825,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.0,0.9090909090909091,0.625,0.5555555555555556,0.5224116161616161,0.3294152658492053,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",6
0.011656761169433594,0.004654351538711639,0.007507503032684326,0.000622946763373994,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.0,0.9090909090909091,0.625,0.5555555555555556,0.5224116161616161,0.3294152658492053,7,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",6
0.006315827369689941,0.0018607527771165662,0.009414196014404297,0.0032252605616607797,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.8333333333333334,0.8333333333333334,0.7894736842105263,0.0,0.6140350877192983,0.3549652205315492,6,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",6
0.004984378814697266,4.9137947687612495e-05,0.007498264312744141,0.00021408388708881923,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.9523809523809523,0.8695652173913043,0.5555555555555556,0.75,0.7818754313319531,0.1491629650595009,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",6
0.006163477897644043,0.000789793859576377,0.008188009262084961,0.0006087715076196863,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.9523809523809523,0.8695652173913043,0.5555555555555556,0.75,0.7818754313319531,0.1491629650595009,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",6
0.007424533367156982,0.0023534858922653282,0.008938431739807129,0.0023326909691920596,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.9090909090909091,0.8695652173913043,0.7894736842105263,0.0,0.6420324526731849,0.37317421039217125,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",6
0.00694042444229126,0.0012473690870596066,0.00847482681274414,0.0005965099678184448,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",0.7894736842105263,0.9090909090909091,0.5882352941176471,0.9523809523809523,0.8097952099500088,0.1411489377612237,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",6
0.006234884262084961,0.00023950276625841655,0.00668644905090332,0.0011621471096410917,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.9090909090909091,0.8695652173913043,0.5555555555555556,0.75,0.7710529205094423,0.13751499799349415,4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",6
