mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.006973087787628174,0.0008027310741428398,0.014064371585845947,0.005013543987470194,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.7894736842105263,0.6818181818181818,0.9375,0.5263157894736842,0.7337769138755981,0.1502872699373711,5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",21
0.010390520095825195,0.0032641465845253087,0.011271119117736816,0.0012602919470424629,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.7894736842105263,0.6818181818181818,0.9375,0.5263157894736842,0.7337769138755981,0.1502872699373711,5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",21
0.010495245456695557,0.003408309436431493,0.010727167129516602,0.0008753593085027024,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.7894736842105263,0.6818181818181818,0.9375,0.5263157894736842,0.7337769138755981,0.1502872699373711,5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",21
0.0074433088302612305,0.0010618465270124228,0.009126663208007812,0.0009945189858763276,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.7894736842105263,0.6818181818181818,0.9375,0.5263157894736842,0.7337769138755981,0.1502872699373711,5,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",21
0.005110979080200195,0.0004845664799409451,0.008693873882293701,0.0008477703273245422,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.8333333333333334,0.0,0.7894736842105263,0.0,0.4057017543859649,0.4059979952099478,10,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",21
0.006351649761199951,0.001074247478469908,0.00983130931854248,0.002431387511690403,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",1.0,0.6521739130434783,0.8333333333333334,0.9523809523809523,0.859472049689441,0.13419753999930562,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",21
0.006336987018585205,0.0006160472741852226,0.010286927223205566,0.0030872837204995243,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",1.0,0.6521739130434783,0.8333333333333334,0.9523809523809523,0.859472049689441,0.13419753999930562,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",21
0.006206512451171875,0.0013050686210892765,0.009823024272918701,0.0029852742858385854,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.9523809523809523,0.6521739130434783,0.7894736842105263,0.0,0.5985071374087392,0.3615196451289404,9,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",21
0.007623791694641113,0.0010455788343747038,0.009533405303955078,0.00019512394130589565,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",1.0,0.6818181818181818,0.8333333333333334,0.9523809523809523,0.8668831168831168,0.1228867391263138,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",21
0.006460368633270264,0.00038039108511548855,0.008290529251098633,0.00022539680641419673,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.9523809523809523,0.6521739130434783,0.8333333333333334,0.9523809523809523,0.8475672877846792,0.12283422255654003,4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",21
