mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.019966721534729004,0.011585770158848208,0.008041143417358398,0.0013001295546707168,linear,scale,,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.2631578947368421,0.5,0.35714285714285715,0.5555555555555556,0.4189640768588137,0.11545722420717153,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",3
0.020355522632598877,0.007460357889002714,0.007720828056335449,0.0009556082770716528,linear,scale,,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 10.0}",0.2631578947368421,0.5,0.35714285714285715,0.5555555555555556,0.4189640768588137,0.11545722420717153,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 10.0}",3
0.02010965347290039,0.00879660097823861,0.007281243801116943,0.00048100800245144524,linear,scale,,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.2631578947368421,0.5,0.35714285714285715,0.5555555555555556,0.4189640768588137,0.11545722420717153,7,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",3
0.020954608917236328,0.009258622566283351,0.007936537265777588,0.0011254665428878303,linear,auto,,10.0,"{'kernel': 'linear', 'gamma': 'auto', 'class_weight': None, 'C': 10.0}",0.2631578947368421,0.5,0.35714285714285715,0.5555555555555556,0.4189640768588137,0.11545722420717153,7,"{""kernel"": ""linear"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 10.0}",3
0.004485368728637695,0.00010862602694817384,0.006516695022583008,0.000255854518934928,rbf,auto,,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'class_weight': None, 'C': 1.0}",0.5263157894736842,0.8333333333333334,0.7894736842105263,0.0,0.5372807017543859,0.3316772689090827,6,"{""kernel"": ""rbf"", ""gamma"": ""auto"", ""class_weight"": null, ""C"": 1.0}",3
0.004874289035797119,0.0002364314462288374,0.0075182318687438965,0.00035481136113076073,rbf,scale,,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 1.0}",0.8695652173913043,0.9523809523809523,0.8823529411764706,0.7142857142857143,0.8546462063086104,0.08695313157020004,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 1.0}",3
0.005804002285003662,0.00046300434962721215,0.007324695587158203,0.00011487397076048167,rbf,scale,balanced,1.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 1.0}",0.8695652173913043,0.9523809523809523,0.8823529411764706,0.7142857142857143,0.8546462063086104,0.08695313157020004,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 1.0}",3
0.004748642444610596,4.1575980833641765e-05,0.00683903694152832,0.0007047500353821808,rbf,scale,,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': None, 'C': 0.1}",0.8695652173913043,0.9523809523809523,0.7894736842105263,0.0,0.6528549634956957,0.3813015310656099,5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": null, ""C"": 0.1}",3
0.006296634674072266,0.0009575909268476799,0.0073087215423583984,0.00020876041608545022,rbf,scale,balanced,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 10.0}",1.0,0.9523809523809523,0.8823529411764706,0.7894736842105263,0.9060518944419873,0.07925393938805714,1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 10.0}",3
0.005632519721984863,0.0008086004071524052,0.005377590656280518,0.0010907824490798191,rbf,scale,balanced,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'class_weight': 'balanced', 'C': 0.1}",0.8695652173913043,0.9523809523809523,0.8823529411764706,0.7142857142857143,0.8546462063086104,0.08695313157020004,2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""C"": 0.1}",3
