mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_num_leaves,param_n_estimators,param_min_child_samples,param_max_depth,param_learning_rate,param_colsample_bytree,param_boosting_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,params_str,fold
0.4488348364830017,0.26881156551077023,0.02964240312576294,0.006784554362304296,0.9,15,100,20,5,0.05,1.0,gbdt,"{'subsample': 0.9, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'boosting_type': 'gbdt'}",0.0,0.0,0.6,0.0,0.15,0.25980762113533157,39,"{""subsample"": 0.9, ""num_leaves"": 15, ""n_estimators"": 100, ""min_child_samples"": 20, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0, ""boosting_type"": ""gbdt""}",9
11.593583106994629,9.710700272183507,0.026619791984558105,0.014201590732529813,1.0,15,200,5,5,0.1,0.9,gbdt,"{'subsample': 1.0, 'num_leaves': 15, 'n_estimators': 200, 'min_child_samples': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.9, 'boosting_type': 'gbdt'}",1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.27638539919628335,16,"{""subsample"": 1.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9, ""boosting_type"": ""gbdt""}",9
1.7163572311401367,1.1935645890527806,0.016201257705688477,0.001900063975886557,1.0,63,50,10,3,0.01,0.9,gbdt,"{'subsample': 1.0, 'num_leaves': 63, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'boosting_type': 'gbdt'}",1.0,0.7272727272727273,0.8,1.0,0.8818181818181818,0.12094667905136428,3,"{""subsample"": 1.0, ""num_leaves"": 63, ""n_estimators"": 50, ""min_child_samples"": 10, ""max_depth"": 3, ""learning_rate"": 0.01, ""colsample_bytree"": 0.9, ""boosting_type"": ""gbdt""}",9
1.3110630512237549,0.7518016311316952,0.027576565742492676,0.00244666113242369,1.0,15,100,5,5,0.01,1.0,gbdt,"{'subsample': 1.0, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 5, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 1.0, 'boosting_type': 'gbdt'}",1.0,0.5,0.5714285714285714,1.0,0.7678571428571428,0.23351244340396468,14,"{""subsample"": 1.0, ""num_leaves"": 15, ""n_estimators"": 100, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.01, ""colsample_bytree"": 1.0, ""boosting_type"": ""gbdt""}",9
4.9092042446136475,1.6209501149055863,0.01504594087600708,0.001208069450299302,0.7,31,200,5,3,0.05,0.9,gbdt,"{'subsample': 0.7, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 5, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'boosting_type': 'gbdt'}",0.8888888888888888,0.6666666666666666,0.3333333333333333,1.0,0.7222222222222221,0.2545875386086578,35,"{""subsample"": 0.7, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 5, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.9, ""boosting_type"": ""gbdt""}",9
5.232823669910431,3.4249264866979816,0.021539032459259033,0.005676748469653035,0.7,31,100,10,7,0.1,1.0,gbdt,"{'subsample': 0.7, 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'boosting_type': 'gbdt'}",1.0,0.8,0.5,0.6666666666666666,0.7416666666666666,0.18314384146529927,31,"{""subsample"": 0.7, ""num_leaves"": 31, ""n_estimators"": 100, ""min_child_samples"": 10, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0, ""boosting_type"": ""gbdt""}",9
2.065834164619446,0.9650888085968731,0.024003207683563232,0.005655242063691826,0.7,63,200,10,3,0.05,1.0,gbdt,"{'subsample': 0.7, 'num_leaves': 63, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'boosting_type': 'gbdt'}",1.0,0.8,0.5,0.6666666666666666,0.7416666666666666,0.18314384146529927,31,"{""subsample"": 0.7, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 10, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0, ""boosting_type"": ""gbdt""}",9
1.4961762428283691,0.7952025339689551,0.021510720252990723,0.005743788365573146,1.0,31,50,10,3,0.1,0.9,gbdt,"{'subsample': 1.0, 'num_leaves': 31, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9, 'boosting_type': 'gbdt'}",1.0,0.8,0.8,1.0,0.9,0.09999999999999998,1,"{""subsample"": 1.0, ""num_leaves"": 31, ""n_estimators"": 50, ""min_child_samples"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9, ""boosting_type"": ""gbdt""}",9
0.6992933750152588,0.24983668788399807,0.016048848628997803,0.0074308938982103525,1.0,63,50,10,7,0.1,1.0,gbdt,"{'subsample': 1.0, 'num_leaves': 63, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'boosting_type': 'gbdt'}",1.0,0.8,0.8,1.0,0.9,0.09999999999999998,1,"{""subsample"": 1.0, ""num_leaves"": 63, ""n_estimators"": 50, ""min_child_samples"": 10, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0, ""boosting_type"": ""gbdt""}",9
0.5636439919471741,0.28680340897471873,0.023719847202301025,0.007844729791532825,0.9,63,100,20,3,0.05,1.0,gbdt,"{'subsample': 0.9, 'num_leaves': 63, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'boosting_type': 'gbdt'}",0.0,0.0,0.6,0.0,0.15,0.25980762113533157,39,"{""subsample"": 0.9, ""num_leaves"": 63, ""n_estimators"": 100, ""min_child_samples"": 20, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0, ""boosting_type"": ""gbdt""}",9
